Location,ISO Code,Date,Total Vaccinations,People Vaccinated,People Fully Vaccinated,total_boosters,Daily Vaccinations (Raw),Daily Vaccinations,Total Vaccinations Per Hundred,People Vaccinated Per Hundred,Daily Vaccinations Per Million,daily_people_vaccinated
Europe,OWID_EUR,2021-05-25,335777360.0,225499432.0,110293793.0,87528.0,4683247.0,4544428.0,45.08,30.28,6101.0,2445251.0
Europe,OWID_EUR,2021-05-26,341352700.0,228290557.0,113177700.0,89951.0,6106385.0,4585118.0,45.83,30.65,6156.0,2427788.0
Europe,OWID_EUR,2021-05-27,346424825.0,230710300.0,115938498.0,92469.0,5520212.0,4550648.0,46.51,30.98,6110.0,2352135.0
Europe,OWID_EUR,2021-05-28,353267843.0,234080474.0,119710574.0,95703.0,5238214.0,4566300.0,47.43,31.43,6131.0,2302834.0
Europe,OWID_EUR,2021-05-29,356359811.0,235611955.0,121377391.0,96358.0,3914869.0,4467895.0,47.85,31.63,5999.0,2259756.0
Europe,OWID_EUR,2021-05-30,359880488.0,237351565.0,123257145.0,96553.0,2465724.0,4482461.0,48.32,31.87,6018.0,2249571.0
Europe,OWID_EUR,2021-05-31,363054957.0,239010410.0,124944975.0,98118.0,3723689.0,4521761.0,48.74,32.09,6071.0,2250752.0
Europe,OWID_EUR,2021-06-01,368285662.0,241362118.0,128011847.0,100525.0,5822496.0,4684508.0,49.45,32.41,6290.0,2287680.0
Europe,OWID_EUR,2021-06-02,374059701.0,244352003.0,130947529.0,102912.0,6239611.0,4703547.0,50.22,32.81,6315.0,2307781.0
Europe,OWID_EUR,2021-06-03,378689644.0,246840486.0,133191805.0,105209.0,5187519.0,4656021.0,50.84,33.14,6251.0,2325504.0
Europe,OWID_EUR,2021-06-04,385882812.0,250727481.0,136856703.0,108649.0,5687079.0,4720141.0,51.81,33.66,6337.0,2404608.0
Europe,OWID_EUR,2021-06-05,389318255.0,252469824.0,138639232.0,109551.0,4389220.0,4787906.0,52.27,33.9,6428.0,2462227.0
Europe,OWID_EUR,2021-06-06,393774152.0,254905046.0,140957529.0,109988.0,3038466.0,4869729.0,52.87,34.22,6538.0,2530745.0
Europe,OWID_EUR,2021-06-07,397771445.0,256947299.0,143100338.0,111770.0,4717998.0,5011766.0,53.41,34.5,6729.0,2601853.0
Europe,OWID_EUR,2021-06-08,402659132.0,259357602.0,145773489.0,113934.0,5628703.0,4984084.0,54.06,34.82,6692.0,2623854.0
Europe,OWID_EUR,2021-06-09,408448544.0,262164833.0,148970286.0,116227.0,6433951.0,5011847.0,54.84,35.2,6729.0,2616091.0
Europe,OWID_EUR,2021-06-10,414024560.0,264925975.0,151999033.0,118595.0,6178525.0,5153417.0,55.59,35.57,6919.0,2659578.0
Europe,OWID_EUR,2021-06-11,421837794.0,269219262.0,155757798.0,121510.0,5618155.0,5143577.0,56.64,36.15,6906.0,2634141.0
Europe,OWID_EUR,2021-06-12,425315987.0,270998967.0,157512703.0,122361.0,4471433.0,5155318.0,57.1,36.39,6922.0,2624568.0
Europe,OWID_EUR,2021-06-13,429475629.0,273148918.0,159713931.0,122852.0,2770853.0,5117090.0,57.66,36.67,6870.0,2586441.0
Europe,OWID_EUR,2021-06-14,433021946.0,274758991.0,161791339.0,124842.0,4267425.0,5052718.0,58.14,36.89,6784.0,2517960.0
Europe,OWID_EUR,2021-06-15,437302823.0,276771540.0,164215877.0,126959.0,5391532.0,5018837.0,58.71,37.16,6738.0,2469417.0
Europe,OWID_EUR,2021-06-16,443110682.0,279383346.0,167578689.0,128906.0,6143319.0,4977320.0,59.49,37.51,6683.0,2419783.0
Europe,OWID_EUR,2021-06-17,448788200.0,282216526.0,170607796.0,131556.0,6342229.0,5000709.0,60.26,37.89,6714.0,2430829.0
Europe,OWID_EUR,2021-06-18,456349031.0,285907832.0,174602329.0,134446.0,5440000.0,4975259.0,61.27,38.39,6680.0,2391362.0
Europe,OWID_EUR,2021-06-19,459494943.0,287328125.0,176352346.0,135193.0,4225584.0,4940136.0,61.69,38.58,6633.0,2343374.0
Europe,OWID_EUR,2021-06-20,463614644.0,289307459.0,178714471.0,135483.0,2733784.0,4934839.0,62.25,38.84,6626.0,2324899.0
Europe,OWID_EUR,2021-06-21,467040499.0,290791988.0,180779679.0,136898.0,4101797.0,4911175.0,62.71,39.04,6594.0,2303743.0
Europe,OWID_EUR,2021-06-22,472578183.0,293287949.0,183962160.0,138476.0,6239192.0,5032271.0,63.45,39.38,6756.0,2354274.0
Europe,OWID_EUR,2021-06-23,477755632.0,295487439.0,187057631.0,139876.0,5852561.0,4990734.0,64.14,39.67,6701.0,2310782.0
Europe,OWID_EUR,2021-06-24,483077536.0,297852704.0,190135345.0,141405.0,5943473.0,4933771.0,64.86,39.99,6624.0,2239735.0
Europe,OWID_EUR,2021-06-25,490428141.0,301425559.0,194049997.0,144682.0,5553216.0,4949945.0,65.85,40.47,6646.0,2233578.0
Europe,OWID_EUR,2021-06-26,494094021.0,303028311.0,196150060.0,145488.0,4388119.0,4973160.0,66.34,40.69,6677.0,2240859.0
Europe,OWID_EUR,2021-06-27,498231516.0,304806140.0,198722313.0,145788.0,3011169.0,5012788.0,66.89,40.92,6730.0,2234694.0
Europe,OWID_EUR,2021-06-28,502088308.0,306329401.0,201142538.0,147309.0,4571774.0,5079927.0,67.41,41.13,6820.0,2243984.0
Europe,OWID_EUR,2021-06-29,506987016.0,308452611.0,203996159.0,149765.0,5616060.0,4990909.0,68.07,41.41,6701.0,2192822.0
Europe,OWID_EUR,2021-06-30,512433482.0,310899162.0,207018069.0,152173.0,6125191.0,5029859.0,68.8,41.74,6753.0,2229862.0
Europe,OWID_EUR,2021-07-01,517732654.0,313420290.0,209825231.0,154777.0,6064136.0,5047094.0,69.51,42.08,6776.0,2262564.0
Europe,OWID_EUR,2021-07-02,525538705.0,317360021.0,213871431.0,158806.0,5496442.0,5038986.0,70.56,42.61,6765.0,2298664.0
Europe,OWID_EUR,2021-07-03,528549510.0,318639580.0,215604111.0,159926.0,4141455.0,5003748.0,70.96,42.78,6718.0,2274583.0
Europe,OWID_EUR,2021-07-04,532711466.0,320659248.0,217984607.0,160422.0,2892107.0,4986737.0,71.52,43.05,6695.0,2282733.0
Europe,OWID_EUR,2021-07-05,536321949.0,321979937.0,220316304.0,162393.0,4114240.0,4921376.0,72.01,43.23,6608.0,2246399.0
Europe,OWID_EUR,2021-07-06,541492964.0,324259541.0,223230475.0,164683.0,5888283.0,4960261.0,72.7,43.54,6660.0,2270502.0
Europe,OWID_EUR,2021-07-07,546642799.0,326341486.0,226499733.0,167119.0,5856288.0,4921851.0,73.39,43.82,6608.0,2220373.0
Europe,OWID_EUR,2021-07-08,551365730.0,328137004.0,229470932.0,169741.0,5399108.0,4826848.0,74.03,44.06,6481.0,2109572.0
Europe,OWID_EUR,2021-07-09,559155367.0,331697558.0,233822070.0,174004.0,5476238.0,4823960.0,75.07,44.53,6477.0,2050363.0
Europe,OWID_EUR,2021-07-10,562036398.0,332853285.0,235536661.0,175196.0,4037902.0,4809168.0,75.46,44.69,6457.0,2013626.0
Europe,OWID_EUR,2021-07-11,565931961.0,334451483.0,238017612.0,175713.0,2569869.0,4763131.0,75.98,44.9,6395.0,1952953.0
Europe,OWID_EUR,2021-07-12,569383842.0,335521116.0,240453970.0,177784.0,4045037.0,4753247.0,76.45,45.05,6382.0,1905174.0
Europe,OWID_EUR,2021-07-13,574189440.0,337432065.0,243421227.0,180138.0,5426829.0,4687325.0,77.09,45.3,6293.0,1833262.0
Europe,OWID_EUR,2021-07-14,579302178.0,339380581.0,246643780.0,181026.0,5632946.0,4655418.0,77.78,45.57,6250.0,1791524.0
Europe,OWID_EUR,2021-07-15,584102139.0,341193415.0,249759256.0,183671.0,5434248.0,4660437.0,78.42,45.81,6257.0,1780501.0
Europe,OWID_EUR,2021-07-16,592014531.0,344342346.0,254682443.0,187428.0,6140402.0,4755323.0,79.49,46.23,6385.0,1822685.0
Europe,OWID_EUR,2021-07-17,594639826.0,345212041.0,256468116.0,191745.0,3313286.0,4651800.0,79.84,46.35,6246.0,1764171.0
Europe,OWID_EUR,2021-07-18,598910998.0,347267230.0,258858766.0,192158.0,2459629.0,4636054.0,80.41,46.63,6224.0,1768204.0
Europe,OWID_EUR,2021-07-19,602157594.0,348403716.0,261040062.0,194070.0,3684569.0,4584559.0,80.85,46.78,6155.0,1766777.0
Europe,OWID_EUR,2021-07-20,607637288.0,350694258.0,264298887.0,196127.0,6022214.0,4669613.0,81.58,47.09,6270.0,1812867.0
Europe,OWID_EUR,2021-07-21,612235988.0,352448988.0,267202316.0,198017.0,4954122.0,4572637.0,82.2,47.32,6139.0,1772225.0
Europe,OWID_EUR,2021-07-22,616764009.0,354296758.0,269966445.0,200082.0,5039523.0,4516250.0,82.81,47.57,6064.0,1768283.0
Europe,OWID_EUR,2021-07-23,623543029.0,356785908.0,274445565.0,203524.0,5188729.0,4380298.0,83.72,47.9,5881.0,1683604.0
Europe,OWID_EUR,2021-07-24,625625833.0,357527287.0,275788913.0,204726.0,2929739.0,4325504.0,84.0,48.0,5808.0,1664993.0
Europe,OWID_EUR,2021-07-25,628787797.0,358807353.0,277774914.0,205079.0,2020719.0,4262804.0,84.42,48.17,5723.0,1633305.0
Europe,OWID_EUR,2021-07-26,631840895.0,360011410.0,279742422.0,206941.0,3513767.0,4238402.0,84.83,48.34,5691.0,1638391.0
Europe,OWID_EUR,2021-07-27,636325374.0,361926074.0,282380840.0,209003.0,4849882.0,4070928.0,85.43,48.59,5466.0,1579175.0
Europe,OWID_EUR,2021-07-28,640587635.0,363698129.0,284951942.0,211147.0,4741137.0,4040500.0,86.01,48.83,5425.0,1585991.0
Europe,OWID_EUR,2021-07-29,644935949.0,365645310.0,287414239.0,213422.0,4794268.0,4005460.0,86.59,49.09,5378.0,1593621.0
Europe,OWID_EUR,2021-07-30,650683610.0,367577294.0,291397966.0,217275.0,4323669.0,3881886.0,87.36,49.35,5212.0,1532769.0
Europe,OWID_EUR,2021-07-31,653405917.0,368647280.0,293084271.0,218496.0,3399121.0,3948936.0,87.73,49.5,5302.0,1570379.0
Europe,OWID_EUR,2021-08-01,656169664.0,369791904.0,294795748.0,219013.0,1890006.0,3930263.0,88.1,49.65,5277.0,1570320.0
Europe,OWID_EUR,2021-08-02,658738586.0,370872649.0,296386027.0,221039.0,3028565.0,3860950.0,88.44,49.79,5184.0,1553619.0
Europe,OWID_EUR,2021-08-03,662454496.0,372506654.0,298670471.0,223456.0,4144162.0,3760132.0,88.94,50.01,5048.0,1508801.0
Europe,OWID_EUR,2021-08-04,666880565.0,374476211.0,301195164.0,225689.0,4733949.0,3759105.0,89.54,50.28,5047.0,1519112.0
Europe,OWID_EUR,2021-08-05,670218938.0,375882398.0,303209236.0,228011.0,3796504.0,3616570.0,89.99,50.47,4856.0,1439858.0
Europe,OWID_EUR,2021-08-06,675081970.0,377515361.0,306601901.0,231787.0,3513414.0,3500819.0,90.64,50.69,4700.0,1409280.0
Europe,OWID_EUR,2021-08-07,677528278.0,378549299.0,308067957.0,233171.0,2998482.0,3443583.0,90.97,50.83,4623.0,1398271.0
Europe,OWID_EUR,2021-08-08,680011697.0,379551219.0,309633505.0,233702.0,1832039.0,3435303.0,91.3,50.96,4612.0,1399241.0
Europe,OWID_EUR,2021-08-09,682397497.0,380511005.0,311112121.0,235839.0,2804304.0,3403266.0,91.62,51.09,4569.0,1383218.0
Europe,OWID_EUR,2021-08-10,686302431.0,382099406.0,313486547.0,238101.0,4156065.0,3404967.0,92.14,51.3,4572.0,1372312.0
Europe,OWID_EUR,2021-08-11,689956462.0,383785506.0,315524276.0,240567.0,4124314.0,3317872.0,92.64,51.53,4455.0,1352092.0
Europe,OWID_EUR,2021-08-12,693367862.0,385248448.0,317610865.0,243124.0,3904654.0,3333324.0,93.09,51.72,4475.0,1367296.0
Europe,OWID_EUR,2021-08-13,699677591.0,387442567.0,321901913.0,247063.0,5063639.0,3554788.0,93.94,52.02,4773.0,1428251.0
Europe,OWID_EUR,2021-08-14,702848769.0,388221948.0,324330819.0,248667.0,3626572.0,3644514.0,94.37,52.12,4893.0,1393020.0
Europe,OWID_EUR,2021-08-15,705177782.0,389103889.0,325846466.0,249233.0,1399493.0,3582720.0,94.68,52.24,4810.0,1364395.0
Europe,OWID_EUR,2021-08-16,707493894.0,390087085.0,327225766.0,251759.0,2691892.0,3566663.0,94.99,52.37,4789.0,1371131.0
Europe,OWID_EUR,2021-08-17,710400806.0,391251201.0,329029647.0,255753.0,3254717.0,3437900.0,95.38,52.53,4616.0,1318088.0
Europe,OWID_EUR,2021-08-18,713476195.0,392429524.0,330998968.0,260960.0,3396951.0,3333993.0,95.79,52.69,4476.0,1242261.0
Europe,OWID_EUR,2021-08-19,716541556.0,393654591.0,333136744.0,271145.0,3432327.0,3266511.0,96.2,52.85,4386.0,1206637.0
Europe,OWID_EUR,2021-08-20,720375172.0,395272541.0,335497754.0,275748.0,3084885.0,2983833.0,96.72,53.07,4006.0,1118375.0
European Union,OWID_EUN,2021-01-03,612432.0,610213.0,169.0,3.0,93768.0,97124.0,0.14,0.14,216.0,90868.0
European Union,OWID_EUN,2021-01-04,880535.0,878303.0,255.0,4.0,235193.0,138128.0,0.2,0.2,307.0,129398.0
European Union,OWID_EUN,2021-01-05,1166023.0,1163764.0,372.0,4.0,333191.0,219081.0,0.26,0.26,487.0,210350.0
European Union,OWID_EUN,2021-01-06,1382379.0,1380076.0,480.0,5.0,298741.0,223746.0,0.31,0.31,497.0,215009.0
European Union,OWID_EUN,2021-01-07,1729987.0,1727643.0,571.0,6.0,359725.0,247552.0,0.38,0.38,550.0,238810.0
European Union,OWID_EUN,2021-01-08,2319810.0,2317042.0,946.0,7.0,402893.0,290703.0,0.52,0.51,646.0,281952.0
European Union,OWID_EUN,2021-01-09,2515891.0,2513103.0,996.0,7.0,296423.0,320796.0,0.56,0.56,713.0,311950.0
European Union,OWID_EUN,2021-01-10,2675053.0,2672244.0,1018.0,9.0,225531.0,327372.0,0.59,0.59,727.0,318494.0
European Union,OWID_EUN,2021-01-11,3101099.0,3098230.0,1132.0,9.0,399652.0,341504.0,0.69,0.69,759.0,332529.0
European Union,OWID_EUN,2021-01-12,3529445.0,3526513.0,1277.0,9.0,487867.0,360907.0,0.78,0.78,802.0,351839.0
European Union,OWID_EUN,2021-01-13,4043626.0,4040497.0,1613.0,9.0,569149.0,396839.0,0.9,0.9,882.0,387658.0
European Union,OWID_EUN,2021-01-14,4531941.0,4528515.0,2048.0,9.0,546698.0,420930.0,1.01,1.01,935.0,411626.0
European Union,OWID_EUN,2021-01-15,5215314.0,5208367.0,5569.0,42.0,515581.0,434414.0,1.16,1.16,965.0,424851.0
European Union,OWID_EUN,2021-01-16,5422710.0,5414432.0,6921.0,42.0,325596.0,438581.0,1.2,1.2,974.0,427504.0
European Union,OWID_EUN,2021-01-17,5790849.0,5721594.0,33333.0,50.0,254706.0,442751.0,1.29,1.27,984.0,426876.0
European Union,OWID_EUN,2021-01-18,6369954.0,6266146.0,69013.0,57.0,454846.0,451747.0,1.42,1.39,1004.0,429800.0
European Union,OWID_EUN,2021-01-19,6880612.0,6709212.0,136694.0,69.0,591192.0,466315.0,1.53,1.49,1036.0,434639.0
European Union,OWID_EUN,2021-01-20,7414509.0,7146623.0,233264.0,75.0,623579.0,473862.0,1.65,1.59,1053.0,428592.0
European Union,OWID_EUN,2021-01-21,7977746.0,7586285.0,356939.0,103.0,652919.0,488862.0,1.77,1.69,1086.0,424979.0
European Union,OWID_EUN,2021-01-22,8836882.0,8296005.0,495215.0,421.0,564917.0,495742.0,1.96,1.84,1101.0,419299.0
European Union,OWID_EUN,2021-01-23,9098648.0,8467787.0,583701.0,421.0,374222.0,502510.0,2.02,1.88,1116.0,410745.0
European Union,OWID_EUN,2021-01-24,9528867.0,8786337.0,680736.0,421.0,266692.0,504051.0,2.12,1.95,1120.0,404222.0
European Union,OWID_EUN,2021-01-25,9993268.0,9055609.0,886511.0,465.0,532315.0,515118.0,2.22,2.01,1144.0,390542.0
European Union,OWID_EUN,2021-01-26,10585239.0,9382319.0,1151771.0,515.0,676145.0,527256.0,2.35,2.08,1171.0,371788.0
European Union,OWID_EUN,2021-01-27,11159754.0,9723202.0,1385449.0,540.0,658689.0,532273.0,2.48,2.16,1182.0,354978.0
European Union,OWID_EUN,2021-01-28,11810859.0,10058296.0,1701508.0,576.0,735279.0,544040.0,2.62,2.23,1209.0,337015.0
European Union,OWID_EUN,2021-01-29,12692929.0,10526363.0,2104590.0,1330.0,654080.0,556776.0,2.82,2.34,1237.0,315514.0
European Union,OWID_EUN,2021-01-30,13021653.0,10667718.0,2291968.0,1348.0,457481.0,568668.0,2.89,2.37,1263.0,307784.0
European Union,OWID_EUN,2021-01-31,13566366.0,10927418.0,2561159.0,1349.0,341046.0,579292.0,3.01,2.43,1287.0,305054.0
European Union,OWID_EUN,2021-02-01,14075503.0,11115801.0,2891938.0,1400.0,588064.0,587254.0,3.13,2.47,1305.0,292941.0
European Union,OWID_EUN,2021-02-02,14730515.0,11378556.0,3284230.0,1456.0,750228.0,597837.0,3.27,2.53,1328.0,282863.0
European Union,OWID_EUN,2021-02-03,15466334.0,11653455.0,3745130.0,1581.0,827034.0,621885.0,3.44,2.59,1382.0,272462.0
European Union,OWID_EUN,2021-02-04,16243995.0,11956764.0,4219638.0,1625.0,870877.0,641258.0,3.61,2.66,1425.0,266962.0
European Union,OWID_EUN,2021-02-05,17228810.0,12399984.0,4756481.0,6403.0,711421.0,649451.0,3.83,2.75,1443.0,263161.0
European Union,OWID_EUN,2021-02-06,17533181.0,12526331.0,4934885.0,6409.0,446526.0,647884.0,3.89,2.78,1439.0,260118.0
European Union,OWID_EUN,2021-02-07,18042146.0,12712636.0,5239757.0,6409.0,314205.0,644050.0,4.01,2.82,1431.0,255942.0
European Union,OWID_EUN,2021-02-08,18474196.0,12883741.0,5500706.0,6456.0,592633.0,644706.0,4.1,2.86,1432.0,260387.0
European Union,OWID_EUN,2021-02-09,19136649.0,13191877.0,5856053.0,6504.0,709636.0,638905.0,4.25,2.93,1419.0,261230.0
European Union,OWID_EUN,2021-02-10,19749646.0,13469667.0,6191326.0,6523.0,839341.0,640663.0,4.39,2.99,1423.0,271259.0
European Union,OWID_EUN,2021-02-11,20674512.0,13930967.0,6653894.0,6592.0,920619.0,647770.0,4.59,3.09,1439.0,285559.0
European Union,OWID_EUN,2021-02-12,21832745.0,14473156.0,7254871.0,21466.0,798801.0,660249.0,4.85,3.22,1467.0,300271.0
European Union,OWID_EUN,2021-02-13,22168389.0,14650817.0,7412866.0,21475.0,488779.0,666290.0,4.92,3.25,1480.0,313538.0
European Union,OWID_EUN,2021-02-14,22718153.0,14931473.0,7665984.0,21475.0,343667.0,670496.0,5.05,3.32,1490.0,324146.0
European Union,OWID_EUN,2021-02-15,23254529.0,15210472.0,7923444.0,21489.0,642371.0,677600.0,5.17,3.38,1505.0,337804.0
European Union,OWID_EUN,2021-02-16,23877458.0,15544363.0,8212527.0,21520.0,756755.0,684333.0,5.3,3.45,1520.0,353419.0
European Union,OWID_EUN,2021-02-17,24692803.0,15998045.0,8574288.0,21573.0,949171.0,700025.0,5.49,3.55,1555.0,375254.0
European Union,OWID_EUN,2021-02-18,25680153.0,16590654.0,8969226.0,21602.0,1099557.0,725588.0,5.7,3.69,1612.0,405830.0
European Union,OWID_EUN,2021-02-19,26983707.0,17435198.0,9423001.0,26687.0,930235.0,744363.0,5.99,3.87,1654.0,432893.0
European Union,OWID_EUN,2021-02-20,27399398.0,17714989.0,9558957.0,26691.0,614391.0,762308.0,6.09,3.94,1693.0,456461.0
European Union,OWID_EUN,2021-02-21,28104788.0,18188654.0,9776474.0,26693.0,446784.0,777036.0,6.24,4.04,1726.0,475187.0
European Union,OWID_EUN,2021-02-22,28752451.0,18633450.0,9979432.0,26750.0,789604.0,798071.0,6.39,4.14,1773.0,503774.0
European Union,OWID_EUN,2021-02-23,29468409.0,19133644.0,10195397.0,26786.0,993132.0,831839.0,6.55,4.25,1848.0,542284.0
European Union,OWID_EUN,2021-02-24,30521814.0,19880411.0,10502055.0,26789.0,1090454.0,852023.0,6.78,4.42,1893.0,578279.0
European Union,OWID_EUN,2021-02-25,31440697.0,20552268.0,10749187.0,26914.0,1220084.0,869244.0,6.98,4.57,1931.0,607524.0
European Union,OWID_EUN,2021-02-26,33233461.0,21870430.0,11221314.0,29474.0,1136075.0,898646.0,7.38,4.86,1996.0,642131.0
European Union,OWID_EUN,2021-02-27,33776311.0,22316011.0,11318645.0,29493.0,811789.0,926848.0,7.5,4.96,2059.0,674832.0
European Union,OWID_EUN,2021-02-28,34649649.0,22992083.0,11502084.0,29499.0,512917.0,936295.0,7.7,5.11,2080.0,686880.0
European Union,OWID_EUN,2021-03-01,35427731.0,23601747.0,11670621.0,29525.0,908938.0,953339.0,7.87,5.24,2118.0,710453.0
European Union,OWID_EUN,2021-03-02,36352414.0,24322747.0,11874451.0,29579.0,1216146.0,985202.0,8.08,5.4,2189.0,745283.0
European Union,OWID_EUN,2021-03-03,37609487.0,25248177.0,12206223.0,29626.0,1312646.0,1016944.0,8.35,5.61,2259.0,773630.0
European Union,OWID_EUN,2021-03-04,39076430.0,26351422.0,12570129.0,29677.0,1611529.0,1072864.0,8.68,5.85,2383.0,823456.0
European Union,OWID_EUN,2021-03-05,40893358.0,27784810.0,12951417.0,32113.0,1427940.0,1114561.0,9.08,6.17,2476.0,862393.0
European Union,OWID_EUN,2021-03-06,41821611.0,28529729.0,13134933.0,32123.0,1102253.0,1156053.0,9.29,6.34,2568.0,895018.0
European Union,OWID_EUN,2021-03-07,42959438.0,29464797.0,13324203.0,32124.0,761733.0,1191597.0,9.54,6.55,2647.0,925964.0
European Union,OWID_EUN,2021-03-08,43966292.0,30250896.0,13545159.0,32139.0,1122275.0,1222073.0,9.77,6.72,2715.0,948008.0
European Union,OWID_EUN,2021-03-09,45138067.0,31179119.0,13788922.0,32166.0,1357919.0,1242330.0,10.03,6.93,2760.0,967446.0
European Union,OWID_EUN,2021-03-10,46348530.0,32097414.0,14081292.0,32215.0,1548803.0,1276064.0,10.3,7.13,2835.0,991220.0
European Union,OWID_EUN,2021-03-11,48018228.0,33315342.0,14533373.0,32267.0,1703645.0,1289225.0,10.67,7.4,2864.0,998248.0
European Union,OWID_EUN,2021-03-12,50131674.0,34905650.0,15054125.0,34731.0,1591108.0,1312534.0,11.14,7.75,2916.0,1013900.0
European Union,OWID_EUN,2021-03-13,51007134.0,35618461.0,15216945.0,34736.0,1132867.0,1316907.0,11.33,7.91,2926.0,1012972.0
European Union,OWID_EUN,2021-03-14,51930500.0,36372167.0,15371619.0,34743.0,704163.0,1308683.0,11.54,8.08,2907.0,997806.0
European Union,OWID_EUN,2021-03-15,53026773.0,37161199.0,15678996.0,34765.0,1053348.0,1298837.0,11.78,8.26,2885.0,983458.0
European Union,OWID_EUN,2021-03-16,53960386.0,37805553.0,15968448.0,34791.0,1111628.0,1263651.0,11.99,8.4,2807.0,939261.0
European Union,OWID_EUN,2021-03-17,55048490.0,38497090.0,16365344.0,34810.0,1266119.0,1223268.0,12.23,8.55,2717.0,889352.0
European Union,OWID_EUN,2021-03-18,56232486.0,39237618.0,16809166.0,34864.0,1362011.0,1174463.0,12.49,8.72,2609.0,831381.0
European Union,OWID_EUN,2021-03-19,58124622.0,40467828.0,17470120.0,36205.0,1356360.0,1140930.0,12.91,8.99,2535.0,788380.0
European Union,OWID_EUN,2021-03-20,58957771.0,41124193.0,17647049.0,36206.0,1085944.0,1134226.0,13.1,9.14,2520.0,777808.0
European Union,OWID_EUN,2021-03-21,59847410.0,41832273.0,17814643.0,36207.0,755534.0,1141566.0,13.3,9.29,2536.0,780782.0
European Union,OWID_EUN,2021-03-22,61161571.0,42674816.0,18286380.0,36218.0,1223364.0,1165853.0,13.59,9.48,2590.0,796084.0
European Union,OWID_EUN,2021-03-23,62503375.0,43659780.0,18643396.0,36233.0,1537894.0,1226749.0,13.89,9.7,2725.0,848625.0
European Union,OWID_EUN,2021-03-24,64162615.0,44806527.0,19156034.0,36300.0,1855330.0,1310919.0,14.25,9.95,2912.0,917539.0
European Union,OWID_EUN,2021-03-25,65784387.0,45936549.0,19648033.0,36367.0,2004774.0,1402742.0,14.61,10.2,3116.0,995735.0
European Union,OWID_EUN,2021-03-26,68795605.0,48063699.0,20531780.0,36786.0,2098405.0,1508751.0,15.28,10.68,3352.0,1077476.0
European Union,OWID_EUN,2021-03-27,69750651.0,48782721.0,20767878.0,36794.0,1396615.0,1553132.0,15.5,10.84,3450.0,1112874.0
European Union,OWID_EUN,2021-03-28,70826866.0,49612245.0,21000752.0,36802.0,998092.0,1587781.0,15.73,11.02,3527.0,1140992.0
European Union,OWID_EUN,2021-03-29,72354236.0,50738597.0,21401937.0,36832.0,1567990.0,1637012.0,16.07,11.27,3637.0,1178501.0
European Union,OWID_EUN,2021-03-30,74081226.0,51988456.0,21879261.0,36882.0,1785957.0,1672451.0,16.46,11.55,3715.0,1201285.0
European Union,OWID_EUN,2021-03-31,76009403.0,53391434.0,22403342.0,36930.0,2117901.0,1709962.0,16.89,11.86,3799.0,1236356.0
European Union,OWID_EUN,2021-04-01,78095590.0,54894390.0,22987015.0,37056.0,2306646.0,1753086.0,17.35,12.19,3894.0,1272953.0
European Union,OWID_EUN,2021-04-02,80520968.0,56618776.0,23687830.0,37632.0,1757698.0,1704414.0,17.89,12.58,3786.0,1245711.0
European Union,OWID_EUN,2021-04-03,81699317.0,57476203.0,24009138.0,37685.0,1331969.0,1695179.0,18.15,12.77,3766.0,1234043.0
European Union,OWID_EUN,2021-04-04,82779068.0,58312326.0,24241557.0,37692.0,909584.0,1682533.0,18.39,12.95,3738.0,1227767.0
European Union,OWID_EUN,2021-04-05,83729408.0,59064516.0,24439901.0,37756.0,1108552.0,1616899.0,18.6,13.12,3592.0,1185381.0
European Union,OWID_EUN,2021-04-06,85487164.0,60302401.0,24960020.0,37848.0,2208140.0,1677214.0,18.99,13.4,3726.0,1230436.0
European Union,OWID_EUN,2021-04-07,88053370.0,62336755.0,25492218.0,37914.0,2670243.0,1756120.0,19.56,13.85,3901.0,1307156.0
